id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at
2537008028,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-nova-detroit-bairros-sao-jose-dos-campos-com-garagem-84m2-aluguel-RS2000-id-2537008028/,"Apartamento com 3 Quartos para Aluguel, 84m²","Jardim Nova Detroit, São José dos Campos - SP",84,3 Quartos,2 Banheiros,2 Vagas,"Condomínio fechado
Portão eletrônico
Portaria 24h",R$ 2.000 /mês,R$ 400,São José dos Campos,2021-10-30 14:48
2531130861,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-56m2-aluguel-RS2500-id-2531130861/,"Apartamento com Quarto para Aluguel, 56m²","Vila Ema, São José dos Campos - SP",56,1 Quarto,1 Banheiro,1 Vaga,"Cozinha
Varanda
Área de serviço",R$ 2.500 /mês,R$ 500,São José dos Campos,2021-10-30 14:48
2537813642,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-sao-jose-dos-campos-com-garagem-52m2-venda-RS185000-id-2537813642/,Apartamento com 2 Quartos para Venda/Aluguel 52m²,"Rua Eugênio Bonadio, 346 - Centro, São José dos Campos - SP",52,2 Quartos,1 Banheiro,1 Vaga,,"R$ 700 /mês
R$ 185.000",R$ 570,São José dos Campos,2021-10-30 14:48
2533416559,https://www.vivareal.com.br/imovel/apartamento-2-quartos-condominio-royal-park-bairros-sao-jose-dos-campos-com-garagem-78m2-venda-RS650000-id-2533416559/,Apartamento com 2 Quartos para Venda/Aluguel 78m²,"Rua Jesus Garcia - Condomínio Royal Park, São José dos Campos - SP",78,2 Quartos,1 Banheiro,2 Vagas,"Piscina
Churrasqueira
Varanda
Playground
Salão de festas
...","R$ 2.900 /mês
R$ 650.000",R$ 500,São José dos Campos,2021-10-30 14:48
2536872573,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-80m2-aluguel-RS3200-id-2536872573/,"Apartamento com 2 Quartos para Aluguel, 80m²","Rua Doutor Tertuliano Delphim Júnior - Parque Residencial Aquarius, São José dos Campos - SP",80,2 Quartos,1 Banheiro,2 Vagas,"Churrasqueira
Piscina
Varanda",R$ 3.200 /mês,R$ 480,São José dos Campos,2021-10-30 14:48
2510091695,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-36m2-venda-RS140000-id-2510091695/,Apartamento com Quarto para Venda/Aluguel 36m²,"Jardim São Dimas, São José dos Campos - SP",36,1 Quarto,1 Banheiro,1 Vaga,"Condomínio fechado
Salão de jogos","R$ 3.200 /mês
R$ 140.000",R$ 850,São José dos Campos,2021-10-30 14:48
2538796976,https://www.vivareal.com.br/imovel/apartamento-2-quartos-urbanova-bairros-sao-jose-dos-campos-com-garagem-55m2-aluguel-RS1250-id-2538796976/,"Apartamento com 2 Quartos para Aluguel, 55m²","Urbanova, São José dos Campos - SP",55,2 Quartos,2 Banheiros,1 Vaga,,R$ 1.250 /mês,R$ 350,São José dos Campos,2021-10-30 14:48
2517297532,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-sao-jose-dos-campos-com-garagem-124m2-aluguel-RS1250-id-2517297532/,"Apartamento com 3 Quartos para Aluguel, 124m²","Centro, São José dos Campos - SP",124,3 Quartos,2 Banheiros,1 Vaga,,R$ 1.250 /mês,R$ 768,São José dos Campos,2021-10-30 14:48
2532274587,https://www.vivareal.com.br/imovel/apartamento-2-quartos-urbanova-bairros-sao-jose-dos-campos-com-garagem-60m2-aluguel-RS1650-id-2532274587/,"Apartamento com 2 Quartos para Aluguel, 60m²","Avenida Ironman Victor Garrido - Urbanova, São José dos Campos - SP",60,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Elevador
Varanda
Playground
...",R$ 1.650 /mês,R$ 460,São José dos Campos,2021-10-30 14:48
2528264788,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-sao-jose-dos-campos-123m2-aluguel-RS1300-id-2528264788/,"Apartamento com 2 Quartos para Aluguel, 123m²","Rua Euclides Miragaia - Centro, São José dos Campos - SP",123,2 Quartos,1 Banheiro,-- Vaga,"Elevador
Varanda
Salão de festas
Interfone
Salão de jogos
...",R$ 1.300 /mês,R$ 515,São José dos Campos,2021-10-30 14:48
2531547743,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-50m2-aluguel-RS1375-id-2531547743/,"Apartamento com Quarto para Aluguel, 50m²","Jardim São Dimas, São José dos Campos - SP",50,1 Quarto,1 Banheiro,-- Vaga,"Churrasqueira
Piscina",R$ 1.375 /mês,R$ 790,São José dos Campos,2021-10-30 14:48
2539239680,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-america-bairros-sao-jose-dos-campos-com-garagem-58m2-aluguel-RS990-id-2539239680/,"Apartamento com 2 Quartos para Aluguel, 58m²","Jardim América, São José dos Campos - SP",58,2 Quartos,1 Banheiro,1 Vaga,Salão de jogos,R$ 990 /mês,R$ 356,São José dos Campos,2021-10-30 14:48
2524077668,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-69m2-aluguel-RS2700-id-2524077668/,"Apartamento com 3 Quartos para Aluguel, 69m²","Rua Jordão Monteiro Ferreira - Jardim São Dimas, São José dos Campos - SP",69,3 Quartos,1 Banheiro,1 Vaga,Churrasqueira,R$ 2.700 /mês,,São José dos Campos,2021-10-30 14:48
2531549824,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-das-colinas-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS2500-id-2531549824/,"Apartamento com 2 Quartos para Aluguel, 70m²","Jardim das Colinas, São José dos Campos - SP",70,2 Quartos,1 Banheiro,1 Vaga,Mobiliado,R$ 2.500 /mês,R$ 285,São José dos Campos,2021-10-30 14:48
2539550153,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-182m2-aluguel-RS6500-id-2539550153/,"Apartamento com 3 Quartos para Aluguel, 182m²","Vila Ema, São José dos Campos - SP",182,3 Quartos,5 Banheiros,2 Vagas,"Mobiliado
Segurança 24h
Salão de jogos",R$ 6.500 /mês,R$ 835,São José dos Campos,2021-10-30 14:48
2533416337,https://www.vivareal.com.br/imovel/apartamento-1-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-45m2-aluguel-RS1600-id-2533416337/,"Apartamento com Quarto para Aluguel, 45m²","Rua Doutor Jorge de Oliveira Coutinho - Parque Residencial Aquarius, São José dos Campos - SP",45,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Varanda
Playground
Salão de festas
...",R$ 1.600 /mês,R$ 520,São José dos Campos,2021-10-30 14:48
2531395123,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-esplanada-ii-bairros-sao-jose-dos-campos-com-garagem-40m2-aluguel-RS1740-id-2531395123/,"Apartamento com Quarto para Aluguel, 40m²","Jardim Esplanada II, São José dos Campos - SP",40,1 Quarto,1 Banheiro,1 Vaga,Mobiliado,R$ 1.740 /mês,R$ 250,São José dos Campos,2021-10-30 14:48
2539551314,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-54m2-aluguel-RS1700-id-2539551314/,"Apartamento com 2 Quartos para Aluguel, 54m²","Vila Ema, São José dos Campos - SP",54,2 Quartos,1 Banheiro,1 Vaga,"Condomínio fechado
Segurança 24h
Salão de jogos",R$ 1.700 /mês,R$ 414,São José dos Campos,2021-10-30 14:48
2531392258,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-leopoldo-bairros-sao-jose-dos-campos-com-garagem-46m2-venda-RS210000-id-2531392258/,Apartamento com 2 Quartos para Venda/Aluguel 46m²,"Jardim São Leopoldo, São José dos Campos - SP",46,2 Quartos,1 Banheiro,1 Vaga,"Churrasqueira
Piscina","R$ 1.300 /mês
R$ 210.000",,São José dos Campos,2021-10-30 14:48
2531548421,https://www.vivareal.com.br/imovel/apartamento-2-quartos-putim-bairros-sao-jose-dos-campos-com-garagem-46m2-aluguel-RS1430-id-2531548421/,"Apartamento com 2 Quartos para Aluguel, 46m²","Putim, São José dos Campos - SP",46,2 Quartos,1 Banheiro,1 Vaga,"Churrasqueira
Piscina",R$ 1.430 /mês,R$ 290,São José dos Campos,2021-10-30 14:48
2535939243,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-40m2-aluguel-RS1200-id-2535939243/,"Apartamento com Quarto para Aluguel, 40m²","Jardim São Dimas, São José dos Campos - SP",40,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Elevador
Condomínio fechado
Cozinha
Interfone
...",R$ 1.200 /mês,R$ 365,São José dos Campos,2021-10-30 14:48
2457637169,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-sao-jose-dos-campos-65m2-aluguel-RS1000-id-2457637169/,"Apartamento com 2 Quartos para Aluguel, 65m²","Rua Coronel Madeira - Centro, São José dos Campos - SP",65,2 Quartos,2 Banheiros,-- Vaga,,R$ 1.000 /mês,R$ 450,São José dos Campos,2021-10-30 14:48
2539397003,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-santa-ines-iii-bairros-sao-jose-dos-campos-com-garagem-47m2-aluguel-RS700-id-2539397003/,"Apartamento com 2 Quartos para Aluguel, 47m²","Jardim Santa Inês III, São José dos Campos - SP",47,2 Quartos,1 Banheiro,1 Vaga,"Churrasqueira
Interfone",R$ 700 /mês,R$ 225,São José dos Campos,2021-10-30 14:48
2538584182,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-114m2-venda-RS750000-id-2538584182/,Apartamento com 3 Quartos para Venda/Aluguel 114m²,"Vila Ema, São José dos Campos - SP",114,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Área de serviço
...","R$ 3.500 /mês
R$ 750.000",R$ 665,São José dos Campos,2021-10-30 14:48
2539397884,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-64m2-venda-RS375000-id-2539397884/,Apartamento com 3 Quartos para Venda/Aluguel 64m²,"Vila Ema, São José dos Campos - SP",64,3 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Cozinha
Interfone
...","R$ 1.700 /mês
R$ 375.000",R$ 490,São José dos Campos,2021-10-30 14:48
2508767742,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-200m2-aluguel-RS6600-id-2508767742/,"Apartamento com 3 Quartos para Aluguel, 200m²","Rua Doutor Jorge de Oliveira Coutinho - Jardim Aquarius, São José dos Campos - SP",200,3 Quartos,5 Banheiros,3 Vagas,,R$ 6.600 /mês,R$ 1.400,São José dos Campos,2021-10-30 14:48
2524077669,https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-300m2-aluguel-RS20000-id-2524077669/,"Apartamento com 4 Quartos para Aluguel, 300m²","Avenida Heitor Villa Lobos - Vila Ema, São José dos Campos - SP",300,4 Quartos,3 Banheiros,3 Vagas,"Piscina
Churrasqueira
Varanda
Playground
Salão de festas
...",R$ 20.000 /mês,R$ 1.300,São José dos Campos,2021-10-30 14:48
2535817988,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-sao-jose-dos-campos-com-garagem-50m2-venda-RS200000-id-2535817988/,Apartamento com Quarto para Venda/Aluguel 50m²,"Centro, São José dos Campos - SP",50,1 Quarto,1 Banheiro,1 Vaga,Mobiliado,"R$ 1.210 /mês
R$ 200.000",R$ 375,São José dos Campos,2021-10-30 14:48
2531397919,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-sao-jose-dos-campos-com-garagem-60m2-aluguel-RS2145-id-2531397919/,"Apartamento com 2 Quartos para Aluguel, 60m²","Centro, São José dos Campos - SP",60,2 Quartos,1 Banheiro,1 Vaga,"Churrasqueira
Piscina",R$ 2.145 /mês,R$ 380,São José dos Campos,2021-10-30 14:48
2533132623,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-176m2-aluguel-RS3000-id-2533132623/,"Apartamento com 4 Quartos para Aluguel, 176m²","Jardim Esplanada, São José dos Campos - SP",176,4 Quartos,3 Banheiros,2 Vagas,"Piscina
Churrasqueira
Condomínio fechado
Varanda
Área de serviço
...",R$ 3.000 /mês,R$ 1.300,São José dos Campos,2021-10-30 14:48
2534899732,https://www.vivareal.com.br/imovel/apartamento-2-quartos-conjunto-residencial-trinta-e-um-de-marco-bairros-sao-jose-dos-campos-com-garagem-108m2-venda-RS485000-id-2534899732/,Apartamento com 2 Quartos à Venda/Aluguel 108m²,"Conjunto Residencial Trinta e Um de Março, São José dos Campos - SP",108,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Academia
Aceita animais
Playground
...","R$ 2.500 /mês
R$ 485.000",R$ 490,São José dos Campos,2021-10-30 14:48
2531398557,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-santa-ines-iii-bairros-sao-jose-dos-campos-com-garagem-40m2-venda-RS154000-id-2531398557/,Apartamento com 2 Quartos para Venda/Aluguel 40m²,"Jardim Santa Inês III, São José dos Campos - SP",40,2 Quartos,1 Banheiro,1 Vaga,Quadra poliesportiva,"R$ 550 /mês
R$ 154.000",R$ 300,São José dos Campos,2021-10-30 14:48
2534795092,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-54m2-aluguel-RS1500-id-2534795092/,"Apartamento com Quarto para Aluguel, 54m²","Jardim Aquarius, São José dos Campos - SP",54,1 Quarto,1 Banheiro,1 Vaga,,R$ 1.500 /mês,R$ 600,São José dos Campos,2021-10-30 14:48
2526094688,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-80m2-aluguel-RS3200-id-2526094688/,"Apartamento com 2 Quartos para Aluguel, 80m²","Jardim Aquarius, São José dos Campos - SP",80,2 Quartos,1 Banheiro,2 Vagas,"Piscina
Churrasqueira
Elevador
Varanda
Área de serviço
...",R$ 3.200 /mês,R$ 480,São José dos Campos,2021-10-30 14:48
2538977985,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-apolo-sudeste-sao-jose-dos-campos-com-garagem-51m2-aluguel-RS2500-id-2538977985/,"Apartamento com Quarto para Aluguel, 51m²","Jardim Apolo, São José dos Campos - SP",51,1 Quarto,1 Banheiro,1 Vaga,"Elevador
Mobiliado",R$ 2.500 /mês,R$ 290,São José dos Campos,2021-10-30 14:48
2522169519,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-santa-ines-iii-bairros-sao-jose-dos-campos-com-garagem-57m2-aluguel-RS800-id-2522169519/,"Apartamento com 2 Quartos para Aluguel, 57m²","Jardim Santa Inês III, São José dos Campos - SP",57,2 Quartos,1 Banheiro,1 Vaga,,R$ 800 /mês,R$ 250,São José dos Campos,2021-10-30 14:48
2539753585,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-90m2-aluguel-RS1700-id-2539753585/,"Apartamento com 3 Quartos para Aluguel, 90m²","Jardim São Dimas, São José dos Campos - SP",90,3 Quartos,2 Banheiros,1 Vaga,"Condomínio fechado
Elevador
Varanda",R$ 1.700 /mês,R$ 635,São José dos Campos,2021-10-30 14:48
2538643198,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-80m2-aluguel-RS3000-id-2538643198/,"Apartamento com 2 Quartos para Aluguel, 80m²","Jardim Aquarius, São José dos Campos - SP",80,2 Quartos,2 Banheiros,2 Vagas,"Churrasqueira
Elevador
Piscina
Varanda
Área de serviço",R$ 3.000 /mês,R$ 325,São José dos Campos,2021-10-30 14:48
2539550154,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-147m2-aluguel-RS6000-id-2539550154/,"Apartamento com 3 Quartos para Aluguel, 147m²","Vila Ema, São José dos Campos - SP",147,3 Quartos,4 Banheiros,2 Vagas,"Churrasqueira
Elevador
Ar-condicionado
Área de serviço
Varanda gourmet
...",R$ 6.000 /mês,R$ 624,São José dos Campos,2021-10-30 14:48
2517296624,https://www.vivareal.com.br/imovel/apartamento-2-quartos-monte-castelo-bairros-sao-jose-dos-campos-com-garagem-53m2-aluguel-RS1550-id-2517296624/,"Apartamento com 2 Quartos para Aluguel, 53m²","Monte Castelo, São José dos Campos - SP",53,2 Quartos,1 Banheiro,1 Vaga,,R$ 1.550 /mês,,São José dos Campos,2021-10-30 14:48
2528262621,https://www.vivareal.com.br/imovel/apartamento-2-quartos-condominio-royal-park-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS3000-id-2528262621/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Jesus Garcia - Condomínio Royal Park, São José dos Campos - SP",70,2 Quartos,1 Banheiro,2 Vagas,"Piscina
Churrasqueira
Elevador
Varanda
Playground
...",R$ 3.000 /mês,R$ 380,São José dos Campos,2021-10-30 14:48
2539239774,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-80m2-aluguel-RS2700-id-2539239774/,"Apartamento com 2 Quartos para Aluguel, 80m²","Jardim Aquarius, São José dos Campos - SP",80,2 Quartos,2 Banheiros,2 Vagas,"Condomínio fechado
Salão de jogos",R$ 2.700 /mês,R$ 568,São José dos Campos,2021-10-30 14:48
2534448382,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-40m2-aluguel-RS1200-id-2534448382/,"Apartamento com Quarto para Aluguel, 40m²","Jardim Esplanada, São José dos Campos - SP",40,1 Quarto,1 Banheiro,1 Vaga,Salão de jogos,R$ 1.200 /mês,R$ 450,São José dos Campos,2021-10-30 14:48
2533357316,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bom-retiro-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS800-id-2533357316/,"Apartamento com 2 Quartos para Aluguel, 50m²","Bom Retiro, São José dos Campos - SP",50,2 Quartos,1 Banheiro,1 Vaga,Churrasqueira,R$ 800 /mês,R$ 202,São José dos Campos,2021-10-30 14:48
2539753778,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-das-industrias-bairros-sao-jose-dos-campos-com-garagem-44m2-aluguel-RS1200-id-2539753778/,"Apartamento com 2 Quartos para Aluguel, 44m²","Jardim das Indústrias, São José dos Campos - SP",44,2 Quartos,1 Banheiro,1 Vaga,,R$ 1.200 /mês,R$ 245,São José dos Campos,2021-10-30 14:48
2538582722,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-betania-bairros-sao-jose-dos-campos-com-garagem-73m2-aluguel-RS2200-id-2538582722/,"Apartamento com 3 Quartos para Aluguel, 73m²","Vila Betânia, São José dos Campos - SP",73,3 Quartos,2 Banheiros,1 Vaga,"Churrasqueira
Elevador
Varanda gourmet
Piscina
Salão de jogos",R$ 2.200 /mês,R$ 297,São José dos Campos,2021-10-30 14:48
2539753780,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-182m2-aluguel-RS6550-id-2539753780/,"Apartamento com 3 Quartos para Aluguel, 182m²","Vila Ema, São José dos Campos - SP",182,3 Quartos,5 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Varanda
Ar-condicionado
...",R$ 6.550 /mês,R$ 865,São José dos Campos,2021-10-30 14:48
2535325049,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-das-colinas-bairros-sao-jose-dos-campos-com-garagem-234m2-aluguel-RS7800-id-2535325049/,"Apartamento com 4 Quartos para Aluguel, 234m²","Jardim das Colinas, São José dos Campos - SP",234,4 Quartos,4 Banheiros,3 Vagas,"Piscina
Churrasqueira
Condomínio fechado
Ar-condicionado
Área de serviço
...",R$ 7.800 /mês,R$ 1.200,São José dos Campos,2021-10-30 14:48
2531390211,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bosque-dos-eucaliptos-bairros-sao-jose-dos-campos-com-garagem-48m2-venda-RS192000-id-2531390211/,Apartamento com 2 Quartos para Venda/Aluguel 48m²,"Bosque dos Eucaliptos, São José dos Campos - SP",48,2 Quartos,1 Banheiro,1 Vaga,"Churrasqueira
Piscina","R$ 1.120 /mês
R$ 192.000",R$ 345,São José dos Campos,2021-10-30 14:48
2537813388,https://www.vivareal.com.br/imovel/apartamento-2-quartos-residencial-colinas-do-parahyba-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS2500-id-2537813388/,"Apartamento com 2 Quartos para Aluguel, 70m²","Alameda Flor de Laranjeira, 150 - Residencial Colinas do Parahyba, São José dos Campos - SP",70,2 Quartos,1 Banheiro,1 Vaga,Mobiliado,R$ 2.500 /mês,R$ 285,São José dos Campos,2021-10-30 14:48
2533299258,https://www.vivareal.com.br/imovel/apartamento-2-quartos-urbanova-bairros-sao-jose-dos-campos-com-garagem-88m2-aluguel-RS2268-id-2533299258/,"Apartamento com 2 Quartos para Aluguel, 88m²","Urbanova, São José dos Campos - SP",88,2 Quartos,2 Banheiros,2 Vagas,,R$ 2.268 /mês,R$ 494,São José dos Campos,2021-10-30 14:48
2531398548,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bosque-dos-eucaliptos-bairros-sao-jose-dos-campos-com-garagem-120m2-aluguel-RS2800-id-2531398548/,"Apartamento com 3 Quartos para Aluguel, 120m²","Bosque dos Eucaliptos, São José dos Campos - SP",120,3 Quartos,2 Banheiros,2 Vagas,"Mobiliado
Churrasqueira
Piscina
Quadra poliesportiva",R$ 2.800 /mês,R$ 743,São José dos Campos,2021-10-30 14:48
2538643199,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-sao-jose-dos-campos-com-garagem-123m2-aluguel-RS1700-id-2538643199/,"Apartamento com 3 Quartos para Aluguel, 123m²","Centro, São José dos Campos - SP",123,3 Quartos,3 Banheiros,1 Vaga,"Elevador
Varanda",R$ 1.700 /mês,R$ 523,São José dos Campos,2021-10-30 14:48
2528263032,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-flamboyant-bairros-sao-jose-dos-campos-com-garagem-60m2-aluguel-RS1500-id-2528263032/,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua dos Jaçanãs - Parque Residencial Flamboyant, São José dos Campos - SP",60,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Varanda",R$ 1.500 /mês,R$ 370,São José dos Campos,2021-10-30 14:48
2517297386,https://www.vivareal.com.br/imovel/apartamento-2-quartos-residencial-frei-galvao-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS1100-id-2517297386/,"Apartamento com 2 Quartos para Aluguel, 50m²","Residencial Frei Galvao, São José dos Campos - SP",50,2 Quartos,1 Banheiro,1 Vaga,,R$ 1.100 /mês,R$ 280,São José dos Campos,2021-10-30 14:48
2524077665,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-sao-jose-dos-campos-com-garagem-42m2-aluguel-RS1450-id-2524077665/,"Apartamento com Quarto para Aluguel, 42m²","Avenida Doutor Nelson D'Avila - Centro, São José dos Campos - SP",42,1 Quarto,1 Banheiro,1 Vaga,,R$ 1.450 /mês,R$ 365,São José dos Campos,2021-10-30 14:48
2537181907,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-sao-jose-dos-campos-com-garagem-48m2-aluguel-RS1100-id-2537181907/,"Apartamento com Quarto para Aluguel, 48m²","Centro, São José dos Campos - SP",48,1 Quarto,1 Banheiro,1 Vaga,,R$ 1.100 /mês,R$ 375,São José dos Campos,2021-10-30 14:48
2531391121,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS1320-id-2531391121/,"Apartamento com Quarto para Aluguel, 50m²","Centro, São José dos Campos - SP",50,1 Quarto,1 Banheiro,1 Vaga,Varanda,R$ 1.320 /mês,R$ 445,São José dos Campos,2021-10-30 14:48
2531393822,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-esplanada-ii-bairros-sao-jose-dos-campos-40m2-aluguel-RS1350-id-2531393822/,"Apartamento com Quarto para Aluguel, 40m²","Jardim Esplanada II, São José dos Campos - SP",40,1 Quarto,1 Banheiro,-- Vaga,Mobiliado,R$ 1.350 /mês,R$ 250,São José dos Campos,2021-10-30 14:48
2517977121,https://www.vivareal.com.br/imovel/apartamento-4-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-411m2-aluguel-RS18000-id-2517977121/,"Apartamento com 4 Quartos para Aluguel, 411m²","Parque Residencial Aquarius, São José dos Campos - SP",411,4 Quartos,6 Banheiros,6 Vagas,,R$ 18.000 /mês,R$ 1.800,São José dos Campos,2021-10-30 14:48
2539754770,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-america-bairros-sao-jose-dos-campos-com-garagem-55m2-aluguel-RS1470-id-2539754770/,"Apartamento com 2 Quartos para Aluguel, 55m²","Jardim América, São José dos Campos - SP",55,2 Quartos,1 Banheiro,1 Vaga,"Mobiliado
Churrasqueira
Piscina",R$ 1.470 /mês,R$ 380,São José dos Campos,2021-10-30 14:48
2486119300,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-108m2-venda-RS600000-id-2486119300/,Apartamento com 3 Quartos para Venda/Aluguel 108m²,"Jardim Aquarius, São José dos Campos - SP",108,3 Quartos,4 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...","R$ 5.000 /mês
R$ 600.000",R$ 830,São José dos Campos,2021-10-30 14:48
2500177677,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-cerejeiras-bairros-sao-jose-dos-campos-com-garagem-42m2-aluguel-RS900-id-2500177677/,"Apartamento com 2 Quartos para Aluguel, 42m²","Jardim Cerejeiras, São José dos Campos - SP",42,2 Quartos,1 Banheiro,1 Vaga,,R$ 900 /mês,R$ 270,São José dos Campos,2021-10-30 14:48
2539118801,https://www.vivareal.com.br/imovel/apartamento-2-quartos-urbanova-v-bairros-sao-jose-dos-campos-com-garagem-56m2-aluguel-RS1450-id-2539118801/,"Apartamento com 2 Quartos para Aluguel, 56m²","Rua Inez Maria Cuoghi, 0 - Urbanova V, São José dos Campos - SP",56,2 Quartos,1 Banheiro,2 Vagas,,R$ 1.450 /mês,R$ 411,São José dos Campos,2021-10-30 14:48
2505468694,https://www.vivareal.com.br/imovel/apartamento-2-quartos-urbanova-bairros-sao-jose-dos-campos-com-garagem-60m2-aluguel-RS1690-id-2505468694/,"Apartamento com 2 Quartos para Aluguel, 60m²","Urbanova, São José dos Campos - SP",60,2 Quartos,2 Banheiros,1 Vaga,"Churrasqueira
Cozinha
Elevador
Área de serviço",R$ 1.690 /mês,R$ 488,São José dos Campos,2021-10-30 14:48
